id,text,word,mean,frq,var,victor,stadio88,user,petru,sergiu,majority
5696,"Acordurile dvs. juridice ar trebui să treacă prin mai multe iterații în procesul de redactare, fiecare iterație simplificând termenii și îmbunătățind lizibilitatea și utilizabilitatea acestora.",redactare,0.3,3.33,0.01,0.25,0.25,0.25,0.25,0.5,simple
5698,pentru că conjugarea specifică a unui verb indică de obicei care este persoana subiectului.,conjugarea,0.3,0.0,0.01,0.25,0.25,0.25,0.25,0.5,simple
5380,"Structurile cu puncte Lewis sunt utile pentru a introduce ideea de covalență și de legătură în moleculele mici, dar alte tipuri de modele au o capacitate mult mai mare de a comunica concepte chimice.",covalență,0.8,0.0,0.009999999999999998,0.75,0.75,0.75,1.0,0.75,complex
5393,"Multe protiste de apă dulce au vacuole contractile care pompează excesul de apă din celulă, menținând astfel o concentrație adecvată de ioni și molecule în interiorul celulei.",vacuole,0.8,0.0,0.009999999999999998,0.75,0.75,0.75,0.75,1.0,complex
5563,Mărimea razei de aggro variază uneori în funcție de facțiune și de con și poate fi sferică în anumite medii.,aggro,0.95,0.0,0.009999999999999998,1.0,1.0,0.75,1.0,1.0,complex
5150,"Deși evreii au fost țintele principale și sunt victimele despre care auzim cel mai des atunci când vorbim despre Holocaust, ei nu au fost singurele victime.",auzim,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,simple
5151,"Deși evreii au fost țintele principale și sunt victimele despre care auzim cel mai des atunci când vorbim despre Holocaust, ei nu au fost singurele victime.",vorbim,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,simple
5152,"Printre aceste tehnologii se număra fisiunea nucleară, care constă în divizarea unui atom foarte electronegativ în atomi mai mici și care produce o energie de zece ori mai mare.",tehnologii,0.25,4.28,0.0,0.25,0.25,0.25,0.25,0.25,simple
5165,"Ca adjective, terminațiile lor variază în funcție de substantivele pe care le modifică.",funcție,0.25,5.32,0.0,0.25,0.25,0.25,0.25,0.25,simple
5170,"Pe lângă faptul că a fost regină a Regatului Unit al Marii Britanii și Irlandei, a fost și primul monarh care a folosit titlul de Împărăteasă a Indiei.",regină,0.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,simple
5188,"Oficialii britanici din domeniul comerțului au considerat că prima prioritate era popularea zonelor recent securizate din Canada și Florida (cu referire la Tratatul de la Paris), unde se putea aștepta în mod rezonabil ca coloniștii să facă comerț cu patria mamă.",popularea,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,simple
5190,"Oficialii britanici din domeniul comerțului au considerat că prima prioritate era popularea zonelor recent securizate din Canada și Florida (cu referire la Tratatul de la Paris), unde se putea aștepta în mod rezonabil ca coloniștii să facă comerț cu patria mamă.",coloniștii,0.25,3.19,0.0,0.25,0.25,0.25,0.25,0.25,simple
5204,"Încurajat de susținătorii din sud (mulți dintre ei i-au trimis lui Brooks bastoane noi, în semn de aprobare a acțiunilor sale), s-a întors după o realegere răsunătoare.",dintre,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,simple
5212,"În prezent, un loc este egal cu aproximativ 600 000 de alegători.",egal,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,simple
5221,"Au fost produse drame, comedii și toate celelalte forme de divertisment, precum și emisiuni de știri și muzică.",comedii,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,simple
5230,"În fiecare an, numărul de membri ai acestui club crește, iar nevoia de lideri de grupuri mici, cunoscuți și sub numele de Facilitatori de nucleu, în cămine crește și ea.",numărul,0.0,5.44,0.0,0.0,0.0,0.0,0.0,0.0,simple
5239,"Patriot ca întotdeauna, Laurens a continuat să își servească națiunea ca unul dintre cei trei reprezentanți selectați pentru a negocia condițiile la Conferința de pace de la Paris din 1782.",continuat,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,simple
5251,"El crede că ei exprimă aceleași preocupări pe care le simte și el, dar într-un mod diferit, și că este obligat moral să îi tolereze pentru că sunt mai slabi decât el.",crede,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0,simple
5278,"Cu toate acestea, este rareori nevoie să spunem că acest artificiu ar avea o valoare limitată dacă am ști că mitul este o minciună.",rareori,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,simple
5291,Apreciez cu adevărat spiritul de colaborare al acestei platforme și mă angajez să fiu mai vigilent în ceea ce privește problemele legate de drepturile de autor în viitor.,platforme,0.25,3.97,0.0,0.25,0.25,0.25,0.25,0.25,simple
5303,"În încercarea de a îmbunătăți acuratețea, armata a angajat un grup mare de matematicieni pentru a calcula continuu ecuațiile diferențiale necesare pentru rezolvarea tabelelor de tragere balistică.",calcula,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,simple
5307,"La multe specii anuale în condiții nefavorabile de uscăciune sau de frig, există doar sămânța.",există,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,simple
5308,"În nordul Europei (nordul Germaniei, Țările de Jos și Franța), clasa de mijloc avea tendința de a fi protestantă, ceea ce corespundea cu etica și filozofia muncii.",nordul,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,simple
5309,"În nordul Europei (nordul Germaniei, Țările de Jos și Franța), clasa de mijloc avea tendința de a fi protestantă, ceea ce corespundea cu etica și filozofia muncii.",tendința,0.25,4.26,0.0,0.25,0.25,0.25,0.25,0.25,simple
5310,"În nordul Europei (nordul Germaniei, Țările de Jos și Franța), clasa de mijloc avea tendința de a fi protestantă, ceea ce corespundea cu etica și filozofia muncii.",corespundea,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,simple
5322,"În exemplul de mai sus, cantitatea conservată ar fi șosetele, sistemul ar fi uscătorul, iar sistemul este închis atâta timp cât nimeni nu introduce sau scoate șosete din uscător.",șosete,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,simple
5330,"În acest sistem, compușii sunt denumiți prin analogie cu gliceraldehida, ceea ce produce în general denumiri neambigue, dar este cel mai ușor de observat în cazul micilor biomolecule similare gliceraldehidei.",ușor,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,simple
5334,În cadrul conferinței au fost prezentate datele inițiale ale analizei medicamentului pentru boli cardiovasculare simvastatin.,simvastatin,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,complex
5336,"În schimb, trece imediat la biții de oprire, ceea ce reprezintă o recunoaștere a faptului că verificarea parității la acest nivel este cu adevărat inutilă.",imediat,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,simple
5345,"Oasele neregulate au forme deosebite, nu pot fi grupate sub capetele precedente și sunt folosite pentru atașarea mușchilor și pentru articulații.",precedente,0.25,3.97,0.0,0.25,0.25,0.25,0.25,0.25,simple
5347,"Adaugă un buton la bara de instrumente de editare din editorul de surse, astfel încât este cel mai convenabil pentru paginile de discuții ale utilizatorilor cu legături roșii, dar poate economisi un clic sau două și în alte cazuri, chiar dacă nu este la fel de rapid ca Twinkle.",buton,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,simple
5352,"S-a spus că a trebuit să își croiască drum prin păduri fără urme, ceea ce, fără îndoială, a fost cazul cel puțin în acest oraș.",oraș,0.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,simple
5359,"Este utilizat de sistemul imunitar, pentru sinteza ADN-ului, pentru vindecarea rănilor și pentru creșterea și dezvoltarea normală în perioadele cu activitate hormonală.",imunitar,0.25,3.63,0.0,0.25,0.25,0.25,0.25,0.25,simple
5360,"Este utilizat de sistemul imunitar, pentru sinteza ADN-ului, pentru vindecarea rănilor și pentru creșterea și dezvoltarea normală în perioadele cu activitate hormonală.",vindecarea,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,simple
5364,"Acesta prezintă în mod repetat ilustrații ale cercetașilor în scene însorite de munte, fără niciun fel de pălării.",niciun,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,simple
5378,"În cele din urmă, studiul a analizat conversia fosfolipidelor bogate în polinesaturate în triacilgliceride prin intermediul unei căi a fosfolipazei C.",bogate,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,simple
5386,"Poșta este generată intern de către sistemul Postfix însuși, pentru a notifica poștașul despre o problemă (această cale este, de asemenea, indicată cu săgeata fără etichetă).",generată,0.25,3.77,0.0,0.25,0.25,0.25,0.25,0.25,simple
5389,Multe federații folosesc aceste subvenții pentru a corecta dezechilibrele dintre impozite și cheltuieli la diferite niveluri de guvernare.,federații,0.25,3.22,0.0,0.25,0.25,0.25,0.25,0.25,simple
5409,"Aproape de sfârșitul războiului, Germania încearcă să lupte pentru o ultimă luptă cu Aliații.",luptă,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,simple
5418,"Pe partea germană, însă, s-a format un decalaj între cele mai vestice corpuri de armată, iar înaintarea rapidă a epuizat trupele.",rapidă,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,simple
5426,"Doar Piatra Învierii i se pare dubioasă pentru Hermione, deși Harry speră că aceasta i-ar putea învia părinții morți.",speră,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,simple
5440,"Cu dimensiuni variate, de la lacuri de mari dimensiuni și văi închise la iazuri în miniatură, aceste depresiuni au fost lăsate de gheața îngropată care s-a topit în cele din urmă.",lacuri,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,simple
5448,Respirația de salvare este utilizată dacă victima nu începe să respire atunci când se deschid căile respiratorii.,începe,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,simple
5449,"Tampoanele sensibile ale degetelor noastre, folosite ca antene tactile, detectează cea mai mică tresărire, încordare sau ezitare de răspuns.",degetelor,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,simple
5458,"Deoarece majoritatea manualelor sunt elaborate de către sau pe baza contribuțiilor experților în domeniu, această cerință este, de obicei, bine respectată.",manualelor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simple
5467,"Este posibil ca unele părți să nu fie consumate niciodată, iar altele nu sunt procesate în mod normal ca și carne cușer în Statele Unite, din cauza muncii suplimentare pe care o implică.",normal,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,simple
5468,"Este posibil ca unele părți să nu fie consumate niciodată, iar altele nu sunt procesate în mod normal ca și carne cușer în Statele Unite, din cauza muncii suplimentare pe care o implică.",carne,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,simple
5485,"Suzuki Pureharp este unul dintre micile modele de producție care sunt acoperite în lemn, ceea ce produce un sunet moale și plăcut.",micile,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,simple
5487,"Suzuki Pureharp este unul dintre micile modele de producție care sunt acoperite în lemn, ceea ce produce un sunet moale și plăcut.",plăcut,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,simple
5490,"Romanii, care au folosit inițial acest stil, l-au considerat greoi și greu de manevrat pe terenul muntos și accidentat al Italiei.",muntos,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,simple
5501,Elementul central al mănăstirii renovate a fost un altar dedicat lui Edward.,mănăstirii,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,simple
5515,"Întreaga aplicație asamblată este platforma lor, iar birourile personalului afectat reprezintă domeniul țintă pentru munca lor.",personalului,0.25,4.13,0.0,0.25,0.25,0.25,0.25,0.25,simple
5534,"Eroul a fost apoi chemat să participe la cel de-al doilea rit cel al cuceririi, învingând pe generalul mercenar Claudius.",învingând,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,simple
5535,"Eroul a fost apoi chemat să participe la cel de-al doilea rit cel al cuceririi, învingând pe generalul mercenar Claudius.",mercenar,0.25,3.31,0.0,0.25,0.25,0.25,0.25,0.25,simple
5546,"A doua zi, în timpul Fajr Salaah, l-a înjunghiat pe Sayyiduna Umar (radi Allahu anhu) de 6 ori în spate, rănind grav pe calif.",rănind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,simple
5550,"Partea nordică a continentului, care acoperă o mare parte din Siberia, era, de asemenea, inaccesibilă nomazilor din stepă din cauza pădurilor dense și a tundrei.",stepă,0.25,3.13,0.0,0.25,0.25,0.25,0.25,0.25,simple
5551,Ceilalți au murit pe mare sau în închisoare în așteptarea procesului.,murit,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,simple
5565,Mărimea razei de aggro variază uneori în funcție de facțiune și de con și poate fi sferică în anumite medii.,sferică,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,simple
5596,"În general, le este mai bine să își folosească Ne-ul, precum și capacitățile de raționament ale lui Ti, pentru a afla adevărul, decât să se bazeze pe tradițiile Si.",capacitățile,0.25,3.73,0.0,0.25,0.25,0.25,0.25,0.25,simple
5607,Ei au lăsat în urmă o profeție conform căreia lumea se va sfârși la 21 decembrie 2012 și va avea loc cel de-al cincilea ciclu al lumii.,cincilea,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,simple
5613,"Acest lucru se întâmplă tot timpul în visele mele, dar se pare că eu cred că pot face asta cu adevărat, iar visul continuă în mod nelucid.",continuă,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,simple
5616,"Aceasta include predarea, practica generală a medicinei, cercetarea medicală, domeniile religioase, antreprenoriatul, munca misionară, munca socială, dezvoltarea comunitară, artele creative, actoria, radiodifuziunea, consultanța, coaching-ul, formarea corporatistă, relațiile publice, consilierea, publicitatea și marketingul.",corporatistă,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,simple
5619,"Acest lucru este FOARTE, FOARTE diferit de modelele pasive de citire a textului într-o manieră liniară de mare viteză, care se aseamănă cu încercarea de a forța creierul să găsească un sens la o mie de gloanțe care trec cu viteză.",trec,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,simple
5621,Aceasta este doar una dintre numeroasele realizări ale ingineriei care ne-au permis să cuantificăm și să înțelegem gena umană și modul în care aceasta este legată de nutriție.,ingineriei,0.25,3.26,0.0,0.25,0.25,0.25,0.25,0.25,simple
5627,Această problemă a agitat teologii și filozofii timp de secole și nu a fost niciodată rezolvată în mod satisfăcător.,filozofii,0.25,3.15,0.0,0.25,0.25,0.25,0.25,0.25,simple
5635,Aceasta a fost o lovitură devastatoare pentru japonezi și este considerată punctul de cotitură al Războiului din Pacific.,lovitură,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,simple
5639,"Deși Harry va deveni o excepție, există un alt elev, de asemenea orfan și vrăjitor talentat, căruia Dumbledore i-a acordat și el o atenție sporită, deși nu în același mod ca în cazul lui Harry.",talentat,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,simple
5642,"Pentru a atenua problemele de indexare, expresia sizeof() este utilizată în adesea la codificarea buclelor care procesează array-uri.",adesea,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,simple
5648,"Pentru a se familiariza cu demonstrația matematică și, de asemenea, cu unele concepte matematice de bază, cititorii pot citi wikibook Demonstrație matematică.",cititorii,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,simple
5669,"Am discutat deja despre unele dintre acestea, însă cunoașterea seturilor adaugă o nouă definiție pentru fiecare dintre următoarele idei.",adaugă,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0,simple
5680,"Când ajung la destinație, cu terasa umbrită încă la vedere, desfășor prosoapele și mă întind confortabil pe scaunul înclinat.>>",terasa,0.0,3.69,0.0,0.0,0.0,0.0,0.0,0.0,simple
5690,"Concepeți mai multe experimente pentru a vă testa ipotezele, folosind o lanternă pentru a dovedi că, într-adevăr, nu sunteți orb.",folosind,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,simple
5691,"Concepeți mai multe experimente pentru a vă testa ipotezele, folosind o lanternă pentru a dovedi că, într-adevăr, nu sunteți orb.",lanternă,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,simple
